 #r(A)        h(r)         Base         G(r)
  9.08      0.00000      0.17210     -0.17210
  9.10      0.00000      0.17181     -0.17181
  9.12      0.00000      0.17152     -0.17152
  9.14      0.00000      0.17124     -0.17124
  9.16      0.00000      0.17095      0.39076
  9.18      0.00000      0.17066      0.39105
  9.20      2.80857      0.17038      0.39134
  9.22      0.00000      0.16954      0.39217
  9.24      0.00000      0.16870      0.39301
  9.26      0.00000      0.16787     -0.16787
  9.28      0.00000      0.16703     -0.16703
  9.30      0.00000      0.16619     -0.16619
  9.32      0.00000      0.16536     -0.16536
  9.34      0.00000      0.16452     -0.16452
  9.36      0.00000      0.16368     -0.16368
  9.38      0.00000      0.16381     -0.16381
  9.40      0.00000      0.16394     -0.16394
  9.42      0.00000      0.16407     -0.16407
  9.44      0.00000      0.16449     -0.16449
  9.46      0.00000      0.16490     -0.16490
  9.48      0.00000      0.16532     -0.16532
  9.50      0.00000      0.16574     -0.16574
  9.52      0.00000      0.16616     -0.16616
  9.54      0.00000      0.16657     -0.16657
  9.56      0.00000      0.16699     -0.16699
  9.58      0.00000      0.16741      0.36366
  9.60      0.00000      0.16783      0.36325
  9.62      2.65536      0.16824      0.36283
  9.64      0.00000      0.16814      0.36293
  9.66      0.00000      0.16804      0.36304
  9.68      0.00000      0.16793     -0.16793
  9.70      0.00000      0.16783     -0.16783
  9.72      0.00000      0.16773     -0.16773
  9.74      0.00000      0.16762     -0.16762
  9.76      0.00000      0.16752     -0.16752
  9.78      0.00000      0.16758     -0.16758
  9.80      0.00000      0.16765     -0.16765
  9.82      0.00000      0.16771     -0.16771
  9.84      0.00000      0.16778     -0.16778
  9.86      0.00000      0.16784     -0.16784
  9.88      0.00000      0.16802     -0.16802
  9.90      0.00000      0.16820     -0.16820
  9.92      0.00000      0.16837     -0.16837
  9.94      0.00000      0.16855     -0.16855
  9.96      0.00000      0.16873      1.23928
  9.98      0.00000      0.16890      1.23910
 10.00      7.04003      0.16908      1.23892
 10.02      0.00000      0.16788      1.24013
 10.04      0.00000      0.16667      1.24133
 10.06      0.00000      0.16547     -0.16547
 10.08      0.00000      0.16427     -0.16427
 10.10      0.00000      0.16341     -0.16341
 10.12      0.00000      0.16255     -0.16255
 10.14      0.00000      0.16169     -0.16169
 10.16      0.00000      0.16084     -0.16084
 10.18      0.00000      0.15998     -0.15998
 10.20      0.00000      0.15912     -0.15912
 10.22      0.00000      0.15826     -0.15826
 10.24      0.00000      0.15741     -0.15741
 10.26      0.00000      0.15655     -0.15655
 10.28      0.00000      0.15569     -0.15569
 10.30      0.00000      0.15483     -0.15483
 10.32      0.00000      0.15397     -0.15397
 10.34      0.00000      0.15312     -0.15312
 10.36      0.00000      0.15282     -0.15282
 10.38      0.00000      0.15253     -0.15253
 10.40      0.00000      0.15223     -0.15223
 10.42      0.00000      0.15205     -0.15205
 10.44      0.00000      0.15186     -0.15186
 10.46      0.00000      0.15168     -0.15168
 10.48      0.00000      0.15149     -0.15149
 10.50      0.00000      0.15131     -0.15131
 10.52      0.00000      0.15112     -0.15112
 10.54      0.00000      0.15094     -0.15094
 10.56      0.00000      0.15075     -0.15075
 10.58      0.00000      0.15057     -0.15057
 10.60      0.00000      0.15038     -0.15038
 10.62      0.00000      0.15020     -0.15020
 10.64      0.00000      0.15001     -0.15001
 10.66      0.00000      0.14983     -0.14983
 10.68      0.00000      0.14964     -0.14964
 10.70      0.00000      0.14946      0.62019
 10.72      0.00000      0.14947      0.62018
 10.74      3.84824      0.14949      0.62016
 10.76      0.00000      0.14875      0.62090
 10.78      0.00000      0.14801      0.62164
 10.80      0.00000      0.14727     -0.14727
 10.82      0.00000      0.14686     -0.14686
 10.84      0.00000      0.14645     -0.14645
 10.86      0.00000      0.14604     -0.14604
 10.88      0.00000      0.14563     -0.14563
 10.90      0.00000      0.14523     -0.14523
 10.92      0.00000      0.14482     -0.14482
 10.94      0.00000      0.14441     -0.14441
 10.96      0.00000      0.14400     -0.14400
 10.98      0.00000      0.14359     -0.14359
 11.00      0.00000      0.14319     -0.14319
 11.02      0.00000      0.14286     -0.14286
 11.04      0.00000      0.14254     -0.14254
 11.06      0.00000      0.14222      0.02952
 11.08      0.00000      0.14190      0.02984
 11.10      0.85873      0.14158      0.03016
 11.12      0.00000      0.14109      0.03065
 11.14      0.00000      0.14061      0.03114
 11.16      0.00000      0.14012     -0.14012
 11.18      0.00000      0.13963     -0.13963
 11.20      0.00000      0.13914     -0.13914
 11.22      0.00000      0.13865     -0.13865
 11.24      0.00000      0.13844     -0.13844
 11.26      0.00000      0.13822     -0.13822
 11.28      0.00000      0.13801     -0.13801
 11.30      0.00000      0.13780     -0.13780
 11.32      0.00000      0.13773     -0.13773
 11.34      0.00000      0.13767     -0.13767
 11.36      0.00000      0.13761     -0.13761
 11.38      0.00000      0.13755     -0.13755
 11.40      0.00000      0.13749      0.44991
 11.42      0.00000      0.13743      0.44997
 11.44      2.93699      0.13737      0.45003
 11.46      0.00000      0.13673      0.45067
 11.48      0.00000      0.13609      0.45130
 11.50      0.00000      0.13546     -0.13546
 11.52      0.00000      0.13482     -0.13482
 11.54      0.00000      0.13418     -0.13418
 11.56      0.00000      0.13355     -0.13355
 11.58      0.00000      0.13291     -0.13291
 11.60      0.00000      0.13230     -0.13230
 11.62      0.00000      0.13168     -0.13168
 11.64      0.00000      0.13107     -0.13107
 11.66      0.00000      0.13072     -0.13072
 11.68      0.00000      0.13036     -0.13036
 11.70      0.00000      0.13001     -0.13001
 11.72      0.00000      0.12966     -0.12966
 11.74      0.00000      0.12931      0.21375
 11.76      0.00000      0.12895      0.21410
 11.78      1.71529      0.12860      0.21446
 11.80      0.00000      0.12791      0.21515
 11.82      0.00000      0.12722      0.21583
 11.84      0.00000      0.12653     -0.12653
 11.86      0.00000      0.12585     -0.12585
 11.88      0.00000      0.12537     -0.12537
 11.90      0.00000      0.12489     -0.12489
 11.92      0.00000      0.12442     -0.12442
 11.94      0.00000      0.12394     -0.12394
 11.96      0.00000      0.12346     -0.12346
 11.98      0.00000      0.12299     -0.12299
 12.00      0.00000      0.12251     -0.12251
 12.02      0.00000      0.12203     -0.12203
 12.04      0.00000      0.12225     -0.12225
 12.06      0.00000      0.12246      0.58274
 12.08      0.00000      0.12267      0.58253
 12.10      3.52601      0.12289      0.58231
 12.12      0.00000      0.12241      0.58279
 12.14      0.00000      0.12193      0.58327
 12.16      0.00000      0.12151     -0.12151
 12.18      0.00000      0.12109     -0.12109
 12.20      0.00000      0.12067     -0.12067
 12.22      0.00000      0.12025     -0.12025
 12.24      0.00000      0.11983     -0.11983
 12.26      0.00000      0.11941     -0.11941
 12.28      0.00000      0.11899     -0.11899
 12.30      0.00000      0.11857     -0.11857
 12.32      0.00000      0.11815     -0.11815
 12.34      0.00000      0.11773     -0.11773
 12.36      0.00000      0.11731     -0.11731
 12.38      0.00000      0.11690      0.10702
 12.40      0.00000      0.11648      0.10744
 12.42      1.11956      0.11624      0.10767
 12.44      0.00000      0.11579      0.10813
 12.46      0.00000      0.11533      0.10858
 12.48      0.00000      0.11488     -0.11488
 12.50      0.00000      0.11442     -0.11442
 12.52      0.00000      0.11397     -0.11397
 12.54      0.00000      0.11351     -0.11351
 12.56      0.00000      0.11306     -0.11306
 12.58      0.00000      0.11260     -0.11260
 12.60      0.00000      0.11215     -0.11215
 12.62      0.00000      0.11169     -0.11169
 12.64      0.00000      0.11124     -0.11124
 12.66      0.00000      0.11079     -0.11079
 12.68      0.00000      0.11033      0.29621
 12.70      0.00000      0.10997      0.29657
 12.72      2.03271      0.10960      0.29694
 12.74      0.00000      0.10884      0.29770
 12.76      0.00000      0.10808      0.29846
 12.78      0.00000      0.10769     -0.10769
 12.80      0.00000      0.10731     -0.10731
 12.82      0.00000      0.10692     -0.10692
 12.84      0.00000      0.10654     -0.10654
 12.86      0.00000      0.10615     -0.10615
 12.88      0.00000      0.10577     -0.10577
 12.90      0.00000      0.10538     -0.10538
 12.92      0.00000      0.10500     -0.10500
 12.94      0.00000      0.10461     -0.10461
 12.96      0.00000      0.10426     -0.10426
 12.98      0.00000      0.10391      0.07483
 13.00      0.00000      0.10356      0.07518
 13.02      0.89369      0.10321      0.07553
 13.04      0.00000      0.10268      0.07606
 13.06      0.00000      0.10215      0.07659
 13.08      0.00000      0.10163     -0.10163
 13.10      0.00000      0.10110     -0.10110
 13.12      0.00000      0.10057     -0.10057
 13.14      0.00000      0.10013     -0.10013
 13.16      0.00000      0.09969     -0.09969
 13.18      0.00000      0.09925     -0.09925
 13.20      0.00000      0.09880     -0.09880
 13.22      0.00000      0.09836     -0.09836
 13.24      0.00000      0.09792     -0.09792
 13.26      0.00000      0.09748     -0.09748
 13.28      0.00000      0.09703      0.21374
 13.30      0.00000      0.09659      0.21418
 13.32      1.55384      0.09615      0.21462
 13.34      0.00000      0.09540      0.21537
 13.36      0.00000      0.09465      0.21611
