 #r(A)        h(r)         Base         G(r)
  7.64      0.08960      0.11852     -0.03574
  7.66      0.08627      0.11854     -0.03564
  7.68      0.07952      0.11857     -0.03492
  7.70      0.07421      0.11860     -0.03667
  7.72      0.08863      0.11864     -0.03638
  7.74      0.08101      0.11868     -0.03794
  7.76      0.08792      0.11873     -0.03352
  7.78      0.07194      0.11878     -0.03346
  7.80      0.09655      0.11883     -0.03433
  7.82      0.08915      0.11888     -0.03465
  7.84      0.07694      0.11894     -0.03115
  7.86      0.08657      0.11900     -0.03051
  7.88      0.08973      0.11906     -0.02658
  7.90      0.10006      0.11913     -0.02366
  7.92      0.10911      0.11920     -0.02228
  7.94      0.09187      0.11927     -0.02169
  7.96      0.09384      0.11934     -0.01954
  7.98      0.09300      0.11941     -0.02057
  8.00      0.11118      0.11950     -0.02087
  8.02      0.10436      0.11958     -0.01704
  8.04      0.09077      0.11967     -0.01298
  8.06      0.11342      0.11976     -0.01064
  8.08      0.11371      0.11986     -0.00547
  8.10      0.12334      0.11996      0.00190
  8.12      0.13070      0.12006      0.00258
  8.14      0.12812      0.12016      0.00956
  8.16      0.11730      0.12027      0.01135
  8.18      0.14914      0.12039      0.01285
  8.20      0.13286      0.12050      0.01786
  8.22      0.13876      0.12061      0.02399
  8.24      0.15374      0.12072      0.02394
  8.26      0.14853      0.12083      0.02676
  8.28      0.14946      0.12092      0.02881
  8.30      0.14746      0.12101      0.02651
  8.32      0.14950      0.12109      0.02200
  8.34      0.14268      0.12117      0.01634
  8.36      0.12639      0.12123      0.01216
  8.38      0.12150      0.12128      0.00773
  8.40      0.12684      0.12133      0.00416
  8.42      0.12767      0.12137      0.00310
  8.44      0.12504      0.12141      0.00051
  8.46      0.12130      0.12143     -0.00384
  8.48      0.10874      0.12145     -0.00752
  8.50      0.10520      0.12147     -0.00974
  8.52      0.10942      0.12149     -0.01012
  8.54      0.11401      0.12151     -0.00855
  8.56      0.11948      0.12152     -0.00919
  8.58      0.11670      0.12153     -0.00808
  8.60      0.10203      0.12155     -0.00692
  8.62      0.11503      0.12156     -0.00922
  8.64      0.11992      0.12158     -0.00887
  8.66      0.10804      0.12161     -0.00838
  8.68      0.11855      0.12163     -0.00603
  8.70      0.10457      0.12166     -0.00895
  8.72      0.12693      0.12169     -0.00623
  8.74      0.10547      0.12172     -0.00469
  8.76      0.12179      0.12175     -0.00116
  8.78      0.12641      0.12179     -0.00067
