 #r(A)        h(r)         Base         G(r)
 12.58      0.06747      0.07456     -0.00602
 12.60      0.06486      0.07461     -0.00809
 12.62      0.06467      0.07465     -0.01048
 12.64      0.06383      0.07470     -0.01212
 12.66      0.06002      0.07475     -0.01341
 12.68      0.05951      0.07479     -0.01475
 12.70      0.05867      0.07484     -0.01575
 12.72      0.05817      0.07488     -0.01666
 12.74      0.05906      0.07492     -0.01773
 12.76      0.05566      0.07496     -0.01808
 12.78      0.05438      0.07499     -0.01836
 12.80      0.05710      0.07503     -0.01861
 12.82      0.05698      0.07506     -0.01801
 12.84      0.05796      0.07509     -0.01693
 12.86      0.05883      0.07511     -0.01613
 12.88      0.05989      0.07513     -0.01469
 12.90      0.06125      0.07514     -0.01367
 12.92      0.06427      0.07515     -0.01269
 12.94      0.06311      0.07516     -0.01126
 12.96      0.06379      0.07517     -0.00989
 12.98      0.06711      0.07517     -0.00912
 13.00      0.06808      0.07517     -0.00793
 13.02      0.06814      0.07517     -0.00751
 13.04      0.06908      0.07516     -0.00736
 13.06      0.06587      0.07515     -0.00785
 13.08      0.06782      0.07515     -0.00876
 13.10      0.06564      0.07514     -0.01011
 13.12      0.06353      0.07514     -0.01146
 13.14      0.06230      0.07514     -0.01375
 13.16      0.05910      0.07515     -0.01608
 13.18      0.05638      0.07515     -0.01785
 13.20      0.05402      0.07517     -0.02034
 13.22      0.05473      0.07519     -0.02250
 13.24      0.04990      0.07522     -0.02383
 13.26      0.04840      0.07525     -0.02435
 13.28      0.04989      0.07529     -0.02483
 13.30      0.05156      0.07534     -0.02462
 13.32      0.05252      0.07539     -0.02365
 13.34      0.05120      0.07545     -0.02200
 13.36      0.05353      0.07551     -0.01989
 13.38      0.05843      0.07558     -0.01784
 13.40      0.06243      0.07565     -0.01444
 13.42      0.06309      0.07572     -0.01046
