 #r(A)        h(r)         Base         G(r)
  8.62      0.06433      0.06091     -0.00069
  8.64      0.06059      0.06097     -0.00128
  8.66      0.05641      0.06104     -0.00298
  8.68      0.05665      0.06110     -0.00564
  8.70      0.05229      0.06116     -0.00818
  8.72      0.05135      0.06121     -0.01032
  8.74      0.04821      0.06127     -0.01307
  8.76      0.04598      0.06132     -0.01515
  8.78      0.04314      0.06137     -0.01724
  8.80      0.04214      0.06142     -0.01753
  8.82      0.04119      0.06146     -0.01752
  8.84      0.04698      0.06151     -0.01696
  8.86      0.04627      0.06155     -0.01565
  8.88      0.04615      0.06159     -0.01287
  8.90      0.04890      0.06162     -0.01157
  8.92      0.05527      0.06166     -0.00952
  8.94      0.05366      0.06169     -0.00658
  8.96      0.05673      0.06172     -0.00427
  8.98      0.06101      0.06175     -0.00284
  9.00      0.06058      0.06177     -0.00156
  9.02      0.06256      0.06180     -0.00114
  9.04      0.06021      0.06183     -0.00209
  9.06      0.05893      0.06186     -0.00376
  9.08      0.05641      0.06189     -0.00603
  9.10      0.05236      0.06193     -0.00873
  9.12      0.05140      0.06198     -0.01091
  9.14      0.04692      0.06204     -0.01354
  9.16      0.04830      0.06212     -0.01517
  9.18      0.04353      0.06220     -0.01676
  9.20      0.04461      0.06230     -0.01707
  9.22      0.04388      0.06242     -0.01730
  9.24      0.04586      0.06255     -0.01645
  9.26      0.04772      0.06270     -0.01563
  9.28      0.04845      0.06286     -0.01358
  9.30      0.04941      0.06302     -0.01175
  9.32      0.05494      0.06320     -0.00956
  9.34      0.05584      0.06339     -0.00784
  9.36      0.05956      0.06358     -0.00474
  9.38      0.05798      0.06377     -0.00228
  9.40      0.06584      0.06397     -0.00070
  9.42      0.06824      0.06416      0.00091
  9.44      0.06470      0.06435      0.00308
  9.46      0.06859      0.06454      0.00399
  9.48      0.06979      0.06473      0.00491
  9.50      0.07133      0.06491      0.00735
  9.52      0.07378      0.06509      0.00947
  9.54      0.07778      0.06526      0.01205
  9.56      0.08012      0.06542      0.01562
  9.58      0.08352      0.06558      0.01938
  9.60      0.09001      0.06573      0.02364
  9.62      0.09337      0.06588      0.02917
  9.64      0.09984      0.06601      0.03454
  9.66      0.10853      0.06614      0.04088
  9.68      0.11101      0.06626      0.04772
  9.70      0.12236      0.06636      0.05408
  9.72      0.12814      0.06646      0.06046
  9.74      0.13218      0.06654      0.06601
  9.76      0.14089      0.06660      0.06930
  9.78      0.13915      0.06665      0.07170
  9.80      0.13917      0.06669      0.07195
  9.82      0.14037      0.06671      0.06950
  9.84      0.13360      0.06672      0.06601
  9.86      0.12878      0.06672      0.05995
  9.88      0.12175      0.06671      0.05191
  9.90      0.10885      0.06668      0.04234
  9.92      0.10011      0.06665      0.03196
  9.94      0.08558      0.06661      0.02082
  9.96      0.07675      0.06656      0.01014
  9.98      0.06586      0.06652     -0.00034
 10.00      0.05522      0.06647     -0.00927
 10.02      0.04747      0.06643     -0.01810
 10.04      0.04071      0.06639     -0.02583
 10.06      0.03240      0.06636     -0.03214
 10.08      0.02700      0.06634     -0.03742
 10.10      0.02353      0.06632     -0.04169
 10.12      0.02092      0.06632     -0.04460
 10.14      0.01930      0.06632     -0.04572
 10.16      0.01781      0.06634     -0.04679
 10.18      0.02147      0.06637     -0.04690
 10.20      0.01825      0.06641     -0.04611
 10.22      0.02050      0.06646     -0.04468
 10.24      0.02347      0.06652     -0.04329
 10.26      0.02519      0.06660     -0.04046
 10.28      0.02874      0.06668     -0.03668
 10.30      0.03280      0.06677     -0.03188
 10.32      0.03981      0.06687     -0.02725
 10.34      0.04791      0.06697     -0.02179
 10.36      0.04884      0.06707     -0.01668
 10.38      0.05652      0.06718     -0.01091
 10.40      0.05893      0.06729     -0.00637
 10.42      0.06916      0.06740     -0.00047
 10.44      0.07116      0.06751      0.00423
 10.46      0.07891      0.06762      0.00913
 10.48      0.08056      0.06772      0.01234
 10.50      0.08393      0.06782      0.01457
 10.52      0.08574      0.06792      0.01566
 10.54      0.08282      0.06801      0.01581
 10.56      0.08483      0.06810      0.01492
 10.58      0.08176      0.06818      0.01260
 10.60      0.07992      0.06826      0.00981
 10.62      0.07459      0.06834      0.00615
 10.64      0.06925      0.06841      0.00196
 10.66      0.06691      0.06849     -0.00264
 10.68      0.06117      0.06856     -0.00723
 10.70      0.05730      0.06863     -0.01115
 10.72      0.05201      0.06870     -0.01528
 10.74      0.04997      0.06877     -0.01913
 10.76      0.04662      0.06884     -0.02251
 10.78      0.04230      0.06891     -0.02519
 10.80      0.04071      0.06898     -0.02758
 10.82      0.03899      0.06906     -0.02908
 10.84      0.03840      0.06913     -0.02967
 10.86      0.03947      0.06921     -0.02965
 10.88      0.03975      0.06930     -0.02884
 10.90      0.04123      0.06938     -0.02768
 10.92      0.04343      0.06947     -0.02649
 10.94      0.04465      0.06956     -0.02518
 10.96      0.04582      0.06965     -0.02369
 10.98      0.04677      0.06975     -0.02114
 11.00      0.04913      0.06985     -0.01816
 11.02      0.05666      0.06995     -0.01492
 11.04      0.06006      0.07005     -0.01145
 11.06      0.06256      0.07016     -0.00751
 11.08      0.06459      0.07026     -0.00383
 11.10      0.06939      0.07037     -0.00045
 11.12      0.07555      0.07047      0.00288
 11.14      0.07750      0.07057      0.00660
 11.16      0.07972      0.07066      0.00995
 11.18      0.08365      0.07075      0.01294
 11.20      0.08660      0.07083      0.01475
 11.22      0.09098      0.07090      0.01556
 11.24      0.08694      0.07097      0.01602
 11.26      0.08413      0.07103      0.01505
 11.28      0.08629      0.07108      0.01241
 11.30      0.08205      0.07112      0.01048
 11.32      0.07802      0.07115      0.00840
 11.34      0.07751      0.07119      0.00526
 11.36      0.07389      0.07121      0.00313
 11.38      0.07075      0.07124      0.00100
 11.40      0.07154      0.07126     -0.00088
 11.42      0.06751      0.07128     -0.00215
 11.44      0.06819      0.07130     -0.00153
 11.46      0.06767      0.07132     -0.00149
 11.48      0.07392      0.07134     -0.00050
 11.50      0.07187      0.07136      0.00051
 11.52      0.07254      0.07139      0.00177
 11.54      0.07334      0.07142      0.00249
 11.56      0.07414      0.07145      0.00357
 11.58      0.07763      0.07148      0.00520
 11.60      0.07742      0.07152      0.00750
 11.62      0.08086      0.07156      0.01004
 11.64      0.08501      0.07160      0.01225
 11.66      0.08706      0.07165      0.01541
 11.68      0.08887      0.07169      0.01913
 11.70      0.09345      0.07175      0.02202
 11.72      0.09972      0.07180      0.02545
 11.74      0.09974      0.07185      0.02867
 11.76      0.10448      0.07191      0.03149
 11.78      0.10525      0.07197      0.03429
 11.80      0.10783      0.07203      0.03727
 11.82      0.11399      0.07209      0.03936
 11.84      0.11493      0.07214      0.04014
 11.86      0.11525      0.07220      0.04031
 11.88      0.10944      0.07226      0.03880
 11.90      0.10893      0.07231      0.03617
 11.92      0.10674      0.07237      0.03217
 11.94      0.10205      0.07242      0.02913
 11.96      0.09552      0.07247      0.02553
 11.98      0.09453      0.07252      0.02006
 12.00      0.09119      0.07257      0.01495
 12.02      0.07962      0.07262      0.01049
 12.04      0.07676      0.07267      0.00526
 12.06      0.07348      0.07272      0.00022
 12.08      0.06863      0.07277     -0.00263
 12.10      0.06620      0.07282     -0.00576
 12.12      0.06565      0.07287     -0.00779
 12.14      0.06135      0.07293     -0.00962
 12.16      0.06359      0.07298     -0.01119
 12.18      0.05972      0.07304     -0.01234
 12.20      0.05865      0.07310     -0.01187
 12.22      0.06021      0.07316     -0.01256
 12.24      0.06398      0.07322     -0.01163
 12.26      0.06044      0.07328     -0.01030
 12.28      0.06470      0.07334     -0.00929
 12.30      0.06556      0.07340     -0.00845
 12.32      0.06561      0.07347     -0.00626
 12.34      0.06845      0.07353     -0.00526
 12.36      0.07171      0.07359     -0.00400
 12.38      0.07001      0.07365     -0.00263
 12.40      0.07217      0.07370     -0.00107
 12.42      0.07274      0.07376     -0.00026
 12.44      0.07653      0.07382      0.00132
 12.46      0.07606      0.07387      0.00207
 12.48      0.07818      0.07392      0.00215
 12.50      0.07617      0.07397      0.00120
 12.52      0.07340      0.07402      0.00017
 12.54      0.07207      0.07407     -0.00182
 12.56      0.07114      0.07412     -0.00390
 12.58      0.06846      0.07417     -0.00610
 12.60      0.06602      0.07421     -0.00853
 12.62      0.06263      0.07426     -0.01088
 12.64      0.06014      0.07431     -0.01329
 12.66      0.05966      0.07435     -0.01550
 12.68      0.05664      0.07439     -0.01693
 12.70      0.05518      0.07444     -0.01793
 12.72      0.05573      0.07448     -0.01910
 12.74      0.05532      0.07452     -0.01914
 12.76      0.05402      0.07456     -0.01881
 12.78      0.05664      0.07459     -0.01853
 12.80      0.05700      0.07462     -0.01829
 12.82      0.05733      0.07465     -0.01721
 12.84      0.05668      0.07467     -0.01641
 12.86      0.05956      0.07469     -0.01591
 12.88      0.06076      0.07471     -0.01490
 12.90      0.05959      0.07472     -0.01343
 12.92      0.06245      0.07473     -0.01217
 12.94      0.06412      0.07474     -0.01061
 12.96      0.06588      0.07474     -0.00964
 12.98      0.06862      0.07474     -0.00846
 13.00      0.06445      0.07474     -0.00807
 13.02      0.06836      0.07474     -0.00765
 13.04      0.06602      0.07473     -0.00819
 13.06      0.06800      0.07473     -0.00868
 13.08      0.06586      0.07472     -0.00988
 13.10      0.06200      0.07472     -0.01090
 13.12      0.06236      0.07472     -0.01312
 13.14      0.06088      0.07473     -0.01542
 13.16      0.05693      0.07474     -0.01730
 13.18      0.05437      0.07475     -0.01924
 13.20      0.05266      0.07477     -0.02150
 13.22      0.05273      0.07480     -0.02318
 13.24      0.04964      0.07483     -0.02449
 13.26      0.04866      0.07487     -0.02535
 13.28      0.04799      0.07492     -0.02558
 13.30      0.04859      0.07497     -0.02511
 13.32      0.05182      0.07503     -0.02337
 13.34      0.05227      0.07509     -0.02143
 13.36      0.05762      0.07516     -0.01838
 13.38      0.05802      0.07524     -0.01569
 13.40      0.06419      0.07531     -0.01164
 13.42      0.06564      0.07539     -0.00733
 13.44      0.07289      0.07547     -0.00223
